"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1964670359124488261","Sun Sep 07 12:41:30 +0000 2025","0","Heyhoowww lagi bingung Nyari GO yng aman Terpercaya yuk merapat ke K-Vault Jawa Tengah All Fandom Open PO printilan Kpop mulai dari Album Merch Lightstick Skincare Pakaian Sepatu Aksesoris dan lainnya https://t.co/2gOQnHtFux","1964670359124488261","","","in","","0","0","0","https://x.com/undefined/status/1964670359124488261","1829510068804751360",
"1964670316145430738","Sun Sep 07 12:41:19 +0000 2025","0","Heyhoowww lagi bingung Nyari GO yng aman Terpercaya yuk merapat ke K-Vault Jawa Tengah All Fandom Open PO printilan Kpop mulai dari Album Merch Lightstick Skincare Pakaian Sepatu Aksesoris dan lainnya https://t.co/2gOQnHtFux","1964670316145430738","","","in","","0","0","0","https://x.com/undefined/status/1964670316145430738","1829510068804751360",
"1964670282087682075","Sun Sep 07 12:41:11 +0000 2025","0","Nyari tempat nail art Nyari casing Nyari tas Nyari parfum Nyari make up Nyari skincare Udah kaya nyari pacar deh cocok cocokan bgt. Udah 2 minggu ini nyari tempat nail art mau appointment tbtb muncul lagi yg lebi bagus n murah pusingggggg","1964670282087682075","","","in","","0","0","0","https://x.com/undefined/status/1964670282087682075","1125732221619359745",
"1964670013274829128","Sun Sep 07 12:40:07 +0000 2025","0","Dinooo akhirnya aku bisa bisa beli skincare yang kamu BA-in wkwkwk ","1964670013274829128","","","in","","0","0","0","https://x.com/undefined/status/1964670013274829128","1510617143716417536",
"1964667269684109351","Sun Sep 07 12:39:52 +0000 2025","0","@uraftertaste nah iya aku beberapa kali sih denger yaah sunscreen mereka tapi baru tau kalau ada make up dan skincare lain :o okay akan aku tunggu dan purchase siapa tau dapet pc.. eh ngarep","1964669948711870649","","uraftertaste","in","","0","1","0","https://x.com/undefined/status/1964669948711870649","770103913429266432",
"1964668391157084658","Sun Sep 07 12:38:09 +0000 2025","0","@licttncndy semua orang pipi di kasih skincare cuman elu doang yg di kasih balsem ","1964669517692539077","","licttncndy","in","","0","1","0","https://x.com/undefined/status/1964669517692539077","1103864868266926080",
"1964668970835005883","Sun Sep 07 12:35:59 +0000 2025","0","Halodoc September Voucher Sehat hemat buat sepanjang bulan Konsul dokter/psikolog KONSULCBWYNFS Obat vit skincare OBATCBLHY0R MCU lab vaksin bosster HLDXHOMECAREGGFX Haloskin free ongkir HALOSKINAFFOX51 Save jangan sampai kelewat #zonajajan #zonauang #zonaba","1964668970835005883","","","in","","0","0","0","https://x.com/undefined/status/1964668970835005883","1929352069133250560",
"1964668810746855863","Sun Sep 07 12:35:20 +0000 2025","0","Not just deodorant babe it s skincare for your underarms Glow Drop bukan sekadar hilangkan bau tapi: Soothe redness &amp; irritation Hydrate &amp; brighten dengan Vitamin B3 B12 &amp; C Anti-bacterial untuk long-lasting freshness Shop: https://t.co/GFsUdP5JWI https://t.co/mFWPf5fsDb","1964668810746855863","https://pbs.twimg.com/amplify_video_thumb/1964668753058349056/img/tyl62gWBYgsgnY6N.jpg","","in","","0","0","0","https://x.com/undefined/status/1964668810746855863","1443104781757607937",
"1964379222354620887","Sun Sep 07 12:34:44 +0000 2025","0","@jemijaem @ythnajaemin @narcissismm0813 Baru sadar kalau aku bilang endorse. Sorry bukan endorse tapi udah jadi BA BA La Roche Posay Garnier sm brand lokal Thai (lupa aku namanya apa). Kadang satu minggu bisa dateng ke beberapa event brand &amp; sm² brand skincare","1964668657256329569","","jemijaem","in","","0","1","0","https://x.com/undefined/status/1964668657256329569","1131016399332134912",
"1964668380943970753","Sun Sep 07 12:33:38 +0000 2025","1","haloo izin oot yaa guyss izin meminta waktunyaa dongg buat teman² kolektor pc kpop buat isi link kuesioner penelitian akuu jika ada yg relate dengan pernah membeli skincare di app tktok juga boleh bantu isi link nya temenku yaa gusyy maacii https://t.co/nuOWVwyCmi","1964668380943970753","","","in","","0","0","0","https://x.com/undefined/status/1964668380943970753","1766849210794856448",
"1964667352047595846","Sun Sep 07 12:32:57 +0000 2025","0","@JJOSlAH Tu skincare apa formalin","1964668207257866383","","JJOSlAH","in","","0","1","0","https://x.com/undefined/status/1964668207257866383","1658028088683556864",
"1964667352047595846","Sun Sep 07 12:29:33 +0000 2025","5","ges memang ada ya produk skincare yang bisa tahan kadarluarsa dari 2023-2039? bisa tolong jelaskan?","1964667352047595846","","","in","","0","5","0","https://x.com/undefined/status/1964667352047595846","1727634496613482496",
"1964667244312694867","Sun Sep 07 12:29:07 +0000 2025","2","haloo izin oot guyss izin meminta waktunyaa dongg buat teman² kolektor pc buat isi link kuesioner penelitian akuu jika ada yg relate dengan pernah membeli skincare di tktok juga boleh bantu isi link nya temen aku yaa gusyy gomawoo https://t.co/nuOWVwyCmi","1964667244312694867","","","in","","0","0","1","https://x.com/undefined/status/1964667244312694867","1766849210794856448",
"1964666975868858504","Sun Sep 07 12:28:03 +0000 2025","0","ada saran skincare esp moiz buat kulit sensitif berjerawat sama ngilangin kemerahan sama bekas jerawat","1964666975868858504","","","in","","0","0","0","https://x.com/undefined/status/1964666975868858504","1909959835317395456",
"1964666966700151012","Sun Sep 07 12:28:01 +0000 2025","0","yasshhh azarine inimah skincare sehari² gw ","1964666966700151012","","","in","","0","0","0","https://x.com/undefined/status/1964666966700151012","1425590598866636804",
"1964608146925851061","Sun Sep 07 12:27:48 +0000 2025","0","@greatestraa Jerawat mendem emang bandel kadang obat totol biasa ga ngefek prlu kombinasi skincare &amp; obat resep.Aku dl jg iseng coba produk tp malah makin banyak jerawat akhirnya konsul SPKK di Halodoc biar hemat pake kode konsul (KONSULCBWYNFS) OBATCBLHY0R : beli obat dianter","1964666911880601852","","greatestraa","in","","0","0","0","https://x.com/undefined/status/1964666911880601852","1929352069133250560",
"1964666628966355117","Sun Sep 07 12:26:40 +0000 2025","0","WOWWW BENERANN DINOO INI MH OTW GANTI SKINCARE WKKWKWhttps://x.com/dinocarrd/status/1964661524280357286/video/1","1964666628966355117","","","in","","0","0","0","https://x.com/undefined/status/1964666628966355117","1626754789496459266",
"1964666377484337580","Sun Sep 07 12:25:40 +0000 2025","0","yg kukerjakan tiap hari sambil nunggu announce : hunting stuff sumdok+wisuda maskeran+exfo muka ini yg &gt;3 bln ke belakang gaaada skincare an","1964666377484337580","","","in","","0","0","0","https://x.com/undefined/status/1964666377484337580","1122078501496950784",
"1964665845105504534","Sun Sep 07 12:23:33 +0000 2025","0","ya Allah akhirnya seorang aily bisa pake skincare yang BA nya member sebong ","1964665845105504534","","","in","","0","0","0","https://x.com/undefined/status/1964665845105504534","1601435779175022592",
"1964663917579575599","Sun Sep 07 12:23:09 +0000 2025","0","Sebenernya ada yg udah wujud serum tp aku milihnya yg model sheet mask begini Ngebantu buat menyamarkan kerutan garis halus dan tanda2 penuaan dini. Jadi krna aku udh kepala 3 udh mulai aku rutinin pake skincare yg mengandung anti aging. https://t.co/tIUEcylpQs","1964665744437973377","https://pbs.twimg.com/media/G0PlEvObcAAVXBn.jpg","rurulistyana","in","","0","0","0","https://x.com/undefined/status/1964665744437973377","1088783388499034112",
"1964665646324863062","Sun Sep 07 12:22:46 +0000 2025","0","Cek Paket VIVA Skincare Lengkap untuk Mencerahkan | Flek Hitam | Kusam | Penuaan Dini | Pori Tersumbat dengan harga Rp55.550. Dapatkan di Shopee sekarang! https://t.co/BRR9hAxf66 https://t.co/Gks02mgVpv","1964665646324863062","https://pbs.twimg.com/media/G0Pk_j8W8AAKMbI.jpg","","in","","0","0","0","https://x.com/undefined/status/1964665646324863062","1036422983194013696",
"1964661211678613699","Sun Sep 07 12:21:31 +0000 2025","10","@tanyakanrl banyak orang yang menang di wajah dan otak tapi kalah di hati dan etika. karena jadi pinter itu bisa dicapai lewat belajar dan jadi cakep bisa dibantu skincare gym atau uang tapi punya karakter? that takes humility self-awareness and a lot of inner work.","1964665330091151797","","realistisz","in","","0","1","1","https://x.com/undefined/status/1964665330091151797","1912885747390320640",
"1964665131524395494","Sun Sep 07 12:20:43 +0000 2025","0","pake skincare yg ada kandungan vitamin C","1964665131524395494","","","in","","0","0","0","https://x.com/undefined/status/1964665131524395494","1741694249022926848",
"1964664756331245799","Sun Sep 07 12:19:14 +0000 2025","0","Mukanya emang mulus sih kalo mau jadi BA skincare gituu...","1964664756331245799","","","in","","0","0","0","https://x.com/undefined/status/1964664756331245799","1044846365963145218",
"1964664698240164096","Sun Sep 07 12:19:00 +0000 2025","0","Ngl ive been using azarine skincare products. Dulu sempat berhenti krn mau coba2 product korean skincare tp beberapa gak ngaruh di aku justru yg affordable malah ngaruh","1964664698240164096","","","in","","0","0","0","https://x.com/undefined/status/1964664698240164096","182287934",
"1964664418920493271","Sun Sep 07 12:17:53 +0000 2025","0","Cek [ORDER NOW HEMAT 30K]Glad2Glow Symwhite377 Dark Spot Bundle 7PCS-Yuja Skincare Cerah Brightening Moisturizer+Dark Spot Serum+Cleanser+Retinol Moisturizer+ Retinol Serum+Toner+Clay Stick Meringanka dengan harga Rp76.500. Dapatkan di Shopee sekarang! https://t.co/EZ4Ryb1Bxx https://t.co/S6Sm1WcFD0","1964664418920493271","https://pbs.twimg.com/media/G0Pj38wWcAAa2wx.jpg","","in","","0","0","0","https://x.com/undefined/status/1964664418920493271","1036422983194013696",
"1964663414581776751","Sun Sep 07 12:13:54 +0000 2025","0","demm kenapa gue cocok skincare lokal yg lumayan itu","1964663414581776751","","","in","","0","0","0","https://x.com/undefined/status/1964663414581776751","1284309223271067650",
"1964663123677421923","Sun Sep 07 12:12:45 +0000 2025","1","Pake ini yang punya pie pih pake rangkaian paket skincare ini ngaruh keliatan dalam sebulan https://t.co/y99YyFPvSC https://t.co/bxZrMnYG4X","1964663123677421923","https://pbs.twimg.com/media/G0PisrrXEAEw-No.jpg","","in","","0","0","0","https://x.com/undefined/status/1964663123677421923","1528106763215523841",
"1964662482536177750","Sun Sep 07 12:10:12 +0000 2025","0","Kalau kalian ada pertanyaan seputar skincare permasalahan kulit atau vitacid bisa DM ya.. Aku bantu sebisa ku.. ","1964662482536177750","","","in","","0","2","0","https://x.com/undefined/status/1964662482536177750","1211300589843271680",
"1964662309491790167","Sun Sep 07 12:09:30 +0000 2025","0","skincare dan make up produk lokal ga kalah bagusnya mari kita cintai produk lokal","1964662309491790167","","","in","","0","1","0","https://x.com/undefined/status/1964662309491790167","1741694249022926848",
"1963978960305635613","Sun Sep 07 12:08:08 +0000 2025","0","@masisshoyo Untung bukan malam ya. Kalau malam selain bersihin mata bersihin skincare juga","1964661962266349913","","masisshoyo","in","","0","1","0","https://x.com/undefined/status/1964661962266349913","1816018035880386560",
"1964661936823652735","Sun Sep 07 12:08:02 +0000 2025","0","Paling bener basuc skincare aja udah sama exfo gausah macem-macem suka gak cocok dimukaku","1964661936823652735","","","in","","0","0","0","https://x.com/undefined/status/1964661936823652735","1146921193699549184",
"1964661706950676545","Sun Sep 07 12:07:07 +0000 2025","0","Skincare bejibun tpi ga keliatan glow upnya sigh","1964661706950676545","","","in","","0","0","0","https://x.com/undefined/status/1964661706950676545","1874759595052453888",
"1964374132755484786","Sun Sep 07 12:04:57 +0000 2025","0","Kotak Sepatu Anti Debu️ https://t.co/zNrISG6qUG Rak Skincare Premium Termurah https://t.co/2wsDtjZihz https://t.co/7QpMrGP2QR","1964661164245430497","https://pbs.twimg.com/ext_tw_video_thumb/1964661131852574720/pu/img/J-Ic30xykf1t71vx.jpg","somexthread","in","","0","1","0","https://x.com/undefined/status/1964661164245430497","1532704878",
"1964503745565511696","Sun Sep 07 12:04:06 +0000 2025","0","@womanfeeds_id Biar konsul &amp; tebus skincare di Halodoc ga bikin dompet breakout aku pake kode ini: kode Konsul : KONSULCBWYNFS https://t.co/WP77eIVWiz kode beli obat: OBATCBLHY0R https://t.co/wx8q6OHGSY Praktis: chat dokter → dapet resep → skincare/obat dianter ","1964660948561731994","","Rebahinajah","in","","0","0","0","https://x.com/undefined/status/1964660948561731994","1929352069133250560",
"1964660723965149633","Sun Sep 07 12:03:12 +0000 2025","0","Plis spill makeup/skincare azarine yg bagusss","1964660723965149633","","","in","","0","7","0","https://x.com/undefined/status/1964660723965149633","1284375681082650626",
"1964660687474762088","Sun Sep 07 12:03:04 +0000 2025","0","Guys aku mau jual jualin beberapa barang pakaian yang masih bagus sama skincare yang kelebihan beli serta yang baru beberapa kali pakai tp ga cocok","1964660687474762088","","","in","","1","1","0","https://x.com/undefined/status/1964660687474762088","959943295941029888",
"1964660158304580064","Sun Sep 07 12:00:58 +0000 2025","0","SEK SEK NITIP . GUA SKINCARE AN DULU. WKWK","1964660158304580064","","","in","","0","0","0","https://x.com/undefined/status/1964660158304580064","1864227899186069504",
"1964659931547914683","Sun Sep 07 12:00:03 +0000 2025","0","anjirrrr gue baru ngebatin tadi siang kayanya dino paling cocok jdi ba skincare bener aje ","1964659931547914683","","","in","","0","0","0","https://x.com/undefined/status/1964659931547914683","1921290740883439616",
"1964659128938422396","Sun Sep 07 11:56:52 +0000 2025","0","Assalamualikum Guys disini ada yang mau kerja parttime wfh bareng aku? Kebetulan ada job buat produk Skincare &amp; Fashion aku butuh rekan nih untuk Admin Packing / Admin online. Di utamakan yang jujur dan bertanggung jawab Terima kasih #zonauangᅠᅠᅠ","1964659128938422396","","","in","","0","1","0","https://x.com/undefined/status/1964659128938422396","1960972722940600323",
"1964657275823640616","Sun Sep 07 11:55:45 +0000 2025","0","@pipip_ss Cocok2an ada yg bagus hasilnya ada juga yg enggak kalo gak cocok ama skincare gel jangan pake","1964658847177670825","","pipip_ss","in","","0","1","0","https://x.com/undefined/status/1964658847177670825","1504051066274390018",
"1964557021531054122","Sun Sep 07 11:54:53 +0000 2025","0","@jeonghnangor tapi skincare aku masih banyak. tapi aku fomo ngeliat ss amaterasun yg baru. AH GATAU AH","1964658630638374931","","jeonghnangor","in","","0","1","0","https://x.com/undefined/status/1964658630638374931","1697879720686395392",
"1964357814610252221","Sun Sep 07 11:46:56 +0000 2025","0","@scxheng aku ngiranya aku salah pakenya rambut kurang basah atau kebanyakan hair gelnya ternyata emang rambut aku mah ga sekriwil itu jadi hasilnya nanggung samaa aku juga skincare an dulu soalnya males cuci tangan lagi wkwkwk","1964656626864210259","","scxheng","in","","0","1","0","https://x.com/undefined/status/1964656626864210259","1587406210138968064",
"1964656439374598353","Sun Sep 07 11:46:11 +0000 2025","0","semoga azelaic acid ini juga cocok di aku spt skincare skincare lainnya ","1964656439374598353","","","in","","0","0","0","https://x.com/undefined/status/1964656439374598353","1120235383411724289",
"1964653037097779460","Sun Sep 07 11:44:43 +0000 2025","0","@bpbpdm WKWKWKWKW magnet kulkas juga open jastip skincare juga sabi","1964656070858776943","","bpbpdm","in","","0","1","0","https://x.com/undefined/status/1964656070858776943","1343054932358774786",
"1964655497572938224","Sun Sep 07 11:42:26 +0000 2025","0","Skincare an sesuai mood️","1964655497572938224","","","in","","0","1","0","https://x.com/undefined/status/1964655497572938224","1600021828897865728",
"1964655206534427131","Sun Sep 07 11:41:17 +0000 2025","0","SOMETHINC Copy Paste Tinted Sunscreen SPF 40 PA++++ - Skin Tint Ringan Dengan Finish Dewy | Meratakan Warna Kulit Serta Melindungi Wajah Dari UVA &amp; UVB Mengandung skincare dan Tahan Lama dengan harga Rp53.000. Dapatkan di Shopee sekarang! https://t.co/gqRL8lealj https://t.co/z1aFsAlxRj","1964655206534427131","https://pbs.twimg.com/media/G0Pbf6KaQAAmiuT.jpg","","in","","0","0","0","https://x.com/undefined/status/1964655206534427131","1308692115640123395",
